post_title,post_link,novel_title,novel_link
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=277032,"太宰治转生！",https://www.wenku8.net/book/3424.htm
"SS",https://www.wenku8.net/modules/article/reviewshow.php?rid=277031,"旋风管家",https://www.wenku8.net/book/476.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=277029,"坐我隔壁的前偶像，要是没我的企画就无法过日常生活",https://www.wenku8.net/book/3576.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=277028,"转生为睡走情色游戏女主角的男人，但我绝不会干这种事",https://www.wenku8.net/book/3563.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=277027,"火影忍者秘传系列",https://www.wenku8.net/book/3202.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=277025,"救了想一跃而下的女高中生会发生什么事？(如果救下了准备跳楼的女高中生会怎样？)",https://www.wenku8.net/book/2935.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=277024,"GJ部",https://www.wenku8.net/book/1380.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276914,"关于能看见好感度后，发现女主角的数值已达满分这件事",https://www.wenku8.net/book/3009.htm
"第四十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276913,"三坪房间的侵略者！？",https://www.wenku8.net/book/374.htm
"第十三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276910,"在异世界获得超强能力的我，在现实世界照样无敌～等级提升改变人生命运～",https://www.wenku8.net/book/2931.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276868,"我家执事如是说 菜鸟主仆推理事件簿",https://www.wenku8.net/book/3185.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276866,"游戏人生No game No life",https://www.wenku8.net/book/1269.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276864,"达观世代的魔法师",https://www.wenku8.net/book/3227.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276827,"有朝一日，安然长眠",https://www.wenku8.net/book/3575.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276826,"纯白杀人魔",https://www.wenku8.net/book/3574.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276825,"借给朋友500圆，他竟然拿妹妹来抵债，我到底该如何是好",https://www.wenku8.net/book/3445.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276771,"你以为区区转生就逃得了吗，哥哥？(被病娇妹妹爱得死去活来)",https://www.wenku8.net/book/3392.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276770,"不时轻声地以俄语遮羞的邻座艾莉同学(邻座的艾琳同学偶尔会用俄语悄悄撒娇)",https://www.wenku8.net/book/2930.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276769,"才女的侍从(才女的近侍)",https://www.wenku8.net/book/2967.htm
"番外",https://www.wenku8.net/modules/article/reviewshow.php?rid=276768,"不吉波普系列",https://www.wenku8.net/book/855.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276767,"黄金经验值",https://www.wenku8.net/book/3573.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276766,"魔法人联社",https://www.wenku8.net/book/3104.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276700,"迪迦奥特曼 白狐森林",https://www.wenku8.net/book/3228.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276699,"颜值主义教室",https://www.wenku8.net/book/3229.htm
"第十七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276698,"自称贤者弟子的贤者",https://www.wenku8.net/book/2537.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276697,"月与莱卡与吸血公主",https://www.wenku8.net/book/2486.htm
"第二十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276675,"关于我转生变成史莱姆这档事(关于我转生成为史莱姆的那件事)",https://www.wenku8.net/book/1787.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276572,"佐佐木与文鸟小哔",https://www.wenku8.net/book/3138.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276529,"在地铁拯救美少女后默默离去的我，成了举国知名的英雄。",https://www.wenku8.net/book/3572.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276528,"玲依的世界―Re:I―Another World Tour",https://www.wenku8.net/book/3516.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276526,"转生就是剑(转生成为魔剑)",https://www.wenku8.net/book/2309.htm
"第十七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276525,"贤者大叔的异世界生活日记",https://www.wenku8.net/book/2390.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276524,"捡走被人悔婚的千金，教会她坏坏的幸福生活",https://www.wenku8.net/book/3164.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276523,"转生为故事的黑幕～以进化魔剑和游戏知识傲视群伦～",https://www.wenku8.net/book/3537.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276522,"结界师的一轮华",https://www.wenku8.net/book/3517.htm
"第二十六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276521,"爆肝工程师的异世界狂想曲(异世界狂想曲)",https://www.wenku8.net/book/1715.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276520,"我跟妹妹，其实没有血缘关系",https://www.wenku8.net/book/3571.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276519,"原本阴沉的我要向青春复仇 和那个天使般的女孩一起Re life(曾是阴角的我再战青春)",https://www.wenku8.net/book/3387.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276482,"一直被当成无能的魔导师其实是世界最强，却因遭到幽禁而毫无自觉",https://www.wenku8.net/book/3491.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276481,"差点在迷宫深处被信任的伙伴杀掉，但靠着天赐技能「无限扭蛋」获得等级9999的伙伴，我要向前队友和世界展开复仇＆「给他们好看！」",https://www.wenku8.net/book/3334.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276432,"十二月，你曾是蓝色的拼图",https://www.wenku8.net/book/3569.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276379,"八咫乌系列",https://www.wenku8.net/book/1654.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276378,"双星的天剑士(双星的天剑使)",https://www.wenku8.net/book/3380.htm
"第十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276377,"侦探已经，死了(侦探已经死了)",https://www.wenku8.net/book/2700.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276347,"世界最快的等级提升",https://www.wenku8.net/book/3379.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276346,"这段青春存在隐情",https://www.wenku8.net/book/3546.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276345,"被弟控姊姊发现我其实是最强魔法士。在学园里再也无法隐藏实力",https://www.wenku8.net/book/3568.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276344,"与奔驰于透明之夜的你，谈一场看不见的恋爱。(与奔向透明之夜的你，谈一场看不见的恋爱)",https://www.wenku8.net/book/3567.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276343,"判处勇者刑 惩罚勇者9004队刑务纪录",https://www.wenku8.net/book/3566.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276342,"哥布林千金与转生贵族的幸福之路 为了未婚妻竭尽所能运用前世知识",https://www.wenku8.net/book/3565.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276341,"身为VTuber的我因为忘记关台而成了传说",https://www.wenku8.net/book/3137.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276340,"在交友软体上与前任重逢了。",https://www.wenku8.net/book/3538.htm
"第十三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276339,"WORLD TEACHER 异世界式教育特务",https://www.wenku8.net/book/2090.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276338,"男女之间存在纯友情吗？（不，不存在！）",https://www.wenku8.net/book/3103.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276337,"种马之剑 有种马之称的最强骑士，受命横刀夺爱邻国公主(swords of stallion)",https://www.wenku8.net/book/3500.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276336,"家里蹲吸血姬的郁闷(家里蹲吸血姬的苦闷)",https://www.wenku8.net/book/2792.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276335,"辣妹因为惩罚游戏才向我这个边缘人告白，但显然是真心爱上我了",https://www.wenku8.net/book/3112.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276334,"向转生的我挑战的无谋但前途有望的少女的故事",https://www.wenku8.net/book/3564.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276333,"转生为睡走情色游戏女主角的男人，但我绝不会干这种事",https://www.wenku8.net/book/3563.htm
"第十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276332,"继母的拖油瓶是我的前女友",https://www.wenku8.net/book/2509.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276331,"要是和只对我冷淡的友利同学说『我知道你有隐藏账号』的话会怎么样？",https://www.wenku8.net/book/3544.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276291,"连女朋友都不是的女生在深夜两点过来做炒饭这件事",https://www.wenku8.net/book/3562.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276290,"这天，身为『伪勇者』的我将『真勇者』逐出了队伍",https://www.wenku8.net/book/3561.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276289,"Eirun Last Code~自架空世界至战场~",https://www.wenku8.net/book/2056.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276287,"回忆重叠的乐园战场。接着两人，拿起了武器(少女执利兵于手，相战于交织希望的乐园战场)",https://www.wenku8.net/book/3560.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276284,"异世界漫步",https://www.wenku8.net/book/3419.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276283,"讨厌看书的我，爱上了图书室的魔女(讨厌书的我，恋上图书室的魔女)",https://www.wenku8.net/book/3559.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276282,"狱门抚子在此",https://www.wenku8.net/book/3558.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=276281,"密室黄金时代的杀人",https://www.wenku8.net/book/3557.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275995,"在超商抢案中救下的不起眼店员，竟是同班的纯情可爱辣妹",https://www.wenku8.net/book/3152.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275994,"你我葬身于爱",https://www.wenku8.net/book/3556.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275947,"螺旋的Emperoider",https://www.wenku8.net/book/3105.htm
"第十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275945,"公爵千金的家庭教师(公女殿下的家庭教师)",https://www.wenku8.net/book/2757.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275944,"替身新娘的贵族生活",https://www.wenku8.net/book/2485.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275943,"魔女的宠爱",https://www.wenku8.net/book/3232.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275942,"等级0的魔王大人，在异世界展开冒险者生活",https://www.wenku8.net/book/2857.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275941,"青梅竹马找我做恋爱咨询，她喜欢的人有些像我，但又好像不是我",https://www.wenku8.net/book/3233.htm
"第十九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275938,"魔女之旅",https://www.wenku8.net/book/2255.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275904,"最喜欢的前辈小巧又可爱，所以想每天让她害羞三次",https://www.wenku8.net/book/3120.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275903,"劣等眼的转生魔术师 受虐的前勇者在未来世界从容生活",https://www.wenku8.net/book/2604.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275902,"不语的来栖同学心里满是喜欢",https://www.wenku8.net/book/3237.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275901,"我军师裙子太短～同一屋檐下的上班族与女高中生",https://www.wenku8.net/book/3238.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275900,"转生后想要在田园过慢生活",https://www.wenku8.net/book/3242.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275899,"这段恋情由前女友赞助",https://www.wenku8.net/book/3241.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275898,"百鬼园事件帖",https://www.wenku8.net/book/3555.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275897,"我和班上最讨厌的女生结婚了(和班上最讨厌的女同学结婚)",https://www.wenku8.net/book/3008.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275896,"那那木悠志郎系列",https://www.wenku8.net/book/3548.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275840,"旋转木马推理事件簿",https://www.wenku8.net/book/3554.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275839,"奇招百出的维多利亚",https://www.wenku8.net/book/3492.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275838,"小秘密(只有我知道)",https://www.wenku8.net/book/3246.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275837,"单身贵族讴歌异世人生~不婚男子的优雅单身生活~",https://www.wenku8.net/book/3244.htm
"DLC3",https://www.wenku8.net/modules/article/reviewshow.php?rid=275836,"GAMERS电玩咖！",https://www.wenku8.net/book/2082.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275834,"转生就是剑(转生成为魔剑)",https://www.wenku8.net/book/2309.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275833,"从同居开始的御宅族女友交往方法(从同居开始的宅女友养成方法)",https://www.wenku8.net/book/2508.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275832,"百年文通",https://www.wenku8.net/book/3250.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275751,"那那木悠志郎系列",https://www.wenku8.net/book/3548.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275750,"苍与咲良",https://www.wenku8.net/book/3495.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275749,"夏洛克＋侦探学园(夏洛克+学园)",https://www.wenku8.net/book/3553.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275748,"成人游戏转生 对抗命运的金猪贵族奋斗记",https://www.wenku8.net/book/3231.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275747,"声优广播的幕前幕后(声优广播的台前幕后)",https://www.wenku8.net/book/2895.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275745,"佣兵与小说家",https://www.wenku8.net/book/2952.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275744,"Revenger’s High 复仇成瘾",https://www.wenku8.net/book/3254.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275712,"我的侄女将来会和什么样的人结婚呢",https://www.wenku8.net/book/3243.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275710,"致亲爱的你",https://www.wenku8.net/book/3552.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275708,"那一天，我遇见可以实现愿望的神明大人",https://www.wenku8.net/book/3551.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275707,"相遇之时、盛开之花(相逢之日、鲜花绽放)",https://www.wenku8.net/book/3172.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275669,"那那木悠志郎系列",https://www.wenku8.net/book/3548.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275668,"请把我当成妹妹，给我超越女友的爱。",https://www.wenku8.net/book/2890.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275667,"田中家全员转生",https://www.wenku8.net/book/3271.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275666,"转生后的大圣女，极力隐瞒圣女的身分(转生了的大圣女，拼死隐瞒自己身为圣女)",https://www.wenku8.net/book/2767.htm
"第二十九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275665,"小书痴的下克上～为了成为图书管理员不择手段～",https://www.wenku8.net/book/2428.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275636,"致未曾谋面的丈夫，我们离婚吧！",https://www.wenku8.net/book/3549.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275635,"我想跷掉太子妃培训",https://www.wenku8.net/book/3550.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275634,"青春与恶魔(青春恶魔)",https://www.wenku8.net/book/3350.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275633,"经验值赋予者《Point gifter》的异世界最强单人冒险",https://www.wenku8.net/book/3427.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275632,"我买下了与她的每周密会～以五千圆为借口，共度两人时光～(一周一次买同学的那些事)",https://www.wenku8.net/book/3519.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275631,"明日，裸足前来。",https://www.wenku8.net/book/3524.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275629,"86-不存在的战区-(86- Eighty Six -)",https://www.wenku8.net/book/2231.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275628,"你又被杀了呢，侦探大人",https://www.wenku8.net/book/3473.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275627,"义妹不在出轨范围内哦，哥哥",https://www.wenku8.net/book/3131.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275574,"那那木悠志郎系列",https://www.wenku8.net/book/3548.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275573,"深泥丘奇谈",https://www.wenku8.net/book/3005.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275571,"咖啡馆推理事件簿",https://www.wenku8.net/book/1473.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275570,"拥有超常技能的异世界流浪美食家",https://www.wenku8.net/book/2402.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275568,"班上最优秀的她，其实是我这个边缘人的女友",https://www.wenku8.net/book/3263.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275565,"对孤僻又冷淡的女孩子说教以后，她变得超黏我的(孤僻高冷的女生被我说教之后，一下子缠上了我)",https://www.wenku8.net/book/2976.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275564,"D级冒险者的我，不知为何受邀加入勇者团队，还被公主缠上了",https://www.wenku8.net/book/3261.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275530,"每遭放逐就能获得技能的我，在100个世界大开第二轮无双",https://www.wenku8.net/book/3454.htm
"第二十五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275529,"爆肝工程师的异世界狂想曲(异世界狂想曲)",https://www.wenku8.net/book/1715.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275528,"霜月同学喜欢上路人角色",https://www.wenku8.net/book/3135.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275527,"在朋友背后与你悄悄牵手。谈着无法言说的恋爱",https://www.wenku8.net/book/3106.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275526,"异世界贤者的转生无双 用游戏知识成为异世界最强",https://www.wenku8.net/book/2742.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275525,"靠超强人脉开始的摇人英雄谭",https://www.wenku8.net/book/3274.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275524,"女学生侦探系列",https://www.wenku8.net/book/3268.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275523,"终焉的新娘(终焉之花嫁)",https://www.wenku8.net/book/2801.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275466,"王者的求婚(国王的求婚)",https://www.wenku8.net/book/3067.htm
"第十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275444,"朋友的妹妹只缠着我(朋友的妹妹只喜欢烦我)",https://www.wenku8.net/book/2566.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275443,"我想成为影之强者(想要成为影之实力者)",https://www.wenku8.net/book/2542.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275442,"异世界药局",https://www.wenku8.net/book/2175.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275412,"银荆的告白(含羞草的告白)",https://www.wenku8.net/book/2993.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275407,"为青年设立的读书俱乐部",https://www.wenku8.net/book/3280.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275401,"魔女青春推理事件簿",https://www.wenku8.net/book/2315.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275400,"连续按下一亿年按钮的我，回神时已变成最强",https://www.wenku8.net/book/2843.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275382,"大喊一声「好想摸女生胸部」后，我和妹妹的朋友开始交往了(大声喊我想揉欧派，结果和妹妹的朋友成为恋人)",https://www.wenku8.net/book/2989.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275350,"Alice the Wonder Killer 少女侦探杀人事件",https://www.wenku8.net/book/3282.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275349,"点餐请洽侦探",https://www.wenku8.net/book/3277.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275339,"有谁规定了现实中不能有恋爱喜剧的？",https://www.wenku8.net/book/2915.htm
"第二十卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275337,"百炼霸王与圣约女武神",https://www.wenku8.net/book/1627.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275320,"Silent Witch 沉默魔女的秘密(沉默的魔女)",https://www.wenku8.net/book/2964.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275319,"众神眷顾的男人(被神捡到的男人)",https://www.wenku8.net/book/2781.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275305,"玻璃塔杀人事件(玻璃之塔杀人事件)",https://www.wenku8.net/book/3290.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275293,"妹妹是不能当女友的，可是……(明明妹妹是不能做女友的)",https://www.wenku8.net/book/3224.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275290,"我和班上第二可爱的女生成为朋友",https://www.wenku8.net/book/3496.htm
"第十四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275289,"异世界悠闲农家",https://www.wenku8.net/book/2434.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275250,"NO推理、NO侦探？",https://www.wenku8.net/book/3547.htm
"第十四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275249,"持续狩猎史莱姆三百年，不知不觉就练到LV MAX",https://www.wenku8.net/book/2441.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275235,"DATE A BULLET赤黑新章",https://www.wenku8.net/book/2367.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275208,"结城友奈是勇者 勇者史外典",https://www.wenku8.net/book/3295.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275188,"楠芽吹是勇者(勇者部系列四)",https://www.wenku8.net/book/3294.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275184,"关于与以为是男生的发小新婚生活过于顺利的事情",https://www.wenku8.net/book/3240.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275182,"纯白千金的谍报员",https://www.wenku8.net/book/3116.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275181,"杀死少女的100种方法",https://www.wenku8.net/book/3297.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275161,"虚位王权(虚幻王权)",https://www.wenku8.net/book/3046.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275158,"这段青春存在隐情",https://www.wenku8.net/book/3546.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275157,"异修罗",https://www.wenku8.net/book/2863.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275144,"大阴阳师 安倍晴明",https://www.wenku8.net/book/3303.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275143,"我想成为你的眼泪",https://www.wenku8.net/book/3299.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275142,"末日·魔女 致饱食时代的【最强】者们",https://www.wenku8.net/book/2919.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275141,"终将坠入爱河的Vivi Lane",https://www.wenku8.net/book/2446.htm
"第十七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275127,"龙王的工作！",https://www.wenku8.net/book/2111.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275101,"我和天才女演员青梅竹马，要在萤幕上挑战接吻镜头了(和身为天才女演员的青梅竹马共演吻戏)",https://www.wenku8.net/book/3545.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275100,"不时轻声地以俄语遮羞的邻座艾莉同学(邻座的艾琳同学偶尔会用俄语悄悄撒娇)",https://www.wenku8.net/book/2930.htm
"第二十八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275094,"带着智慧型手机闯荡异世界",https://www.wenku8.net/book/2118.htm
"第二十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275073,"欢迎来到实力至上主义的教室",https://www.wenku8.net/book/1973.htm
"第十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275039,"魔王学院的不适任者",https://www.wenku8.net/book/2586.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=275018,"要是和只对我冷淡的友利同学说『我知道你有隐藏账号』的话会怎么样？",https://www.wenku8.net/book/3544.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274978,"魍魉侦探今宵依然不说谎",https://www.wenku8.net/book/3543.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274955,"死党历五年，事到如今恋上你这种话已说不出口。",https://www.wenku8.net/book/3312.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274954,"和同龄的妹妹，二人一人旅",https://www.wenku8.net/book/3310.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=274953,"梅蒂亚转生物语",https://www.wenku8.net/book/2860.htm
